source_id,source_type,cartesian_y,cartesian_x
AGN_168,AGN,26.0,59.0
AGN_650,AGN,45.0,56.0
AGN_684,AGN,37.0,56.0
AGN_744,AGN,7.0,63.0
AGN_762,AGN,5.0,28.0
AGN_849,AGN,54.0,40.0
AGN_992,AGN,19.0,58.0
AGN_1230,AGN,41.0,1.0
AGN_1269,AGN,54.0,24.0
AGN_1333,AGN,63.0,21.0
AGN_1424,AGN,21.0,35.0
AGN_1693,AGN,15.0,58.0
AGN_1715,AGN,41.0,3.0
AGN_2221,AGN,6.0,46.0
AGN_3094,AGN,17.0,35.0
AGN_3117,AGN,13.0,58.0
AGN_3302,AGN,49.0,29.0
AGN_3462,AGN,41.0,63.0
AGN_4080,AGN,43.0,59.0
AGN_4591,AGN,55.0,10.0
AGN_4874,AGN,26.0,32.0
AGN_4904,AGN,53.0,19.0
AGN_5068,AGN,17.0,36.0
AGN_5424,AGN,54.0,6.0
AGN_5479,AGN,62.0,9.0
AGN_5859,AGN,29.0,23.0
