source_id,source_type,cartesian_y,cartesian_x
AGN_447,AGN,60.0,52.0
AGN_555,AGN,56.0,59.0
AGN_795,AGN,55.0,43.0
AGN_808,AGN,16.0,12.0
AGN_1172,AGN,45.0,17.0
AGN_2177,AGN,19.0,7.0
AGN_2242,AGN,19.0,11.0
AGN_2632,AGN,18.0,17.0
AGN_2938,AGN,29.0,59.0
AGN_3013,AGN,2.0,18.0
AGN_3663,AGN,30.0,40.0
AGN_3775,AGN,7.0,55.0
AGN_4039,AGN,15.0,25.0
AGN_4264,AGN,59.0,20.0
AGN_4662,AGN,36.0,16.0
AGN_4927,AGN,1.0,4.0
AGN_5794,AGN,37.0,48.0
AGN_5960,AGN,9.0,41.0
AGN_5993,AGN,56.0,24.0
AGN_6352,AGN,62.0,17.0
AGN_6709,AGN,62.0,22.0
AGN_7005,AGN,22.0,25.0
