source_id,source_type,cartesian_y,cartesian_x
AGN_166,AGN,115.0,124.0
AGN_452,AGN,18.0,89.0
AGN_890,AGN,3.0,86.0
AGN_986,AGN,45.0,38.0
AGN_1224,AGN,94.0,64.0
AGN_1334,AGN,55.0,44.0
AGN_1741,AGN,79.0,1.0
AGN_2149,AGN,32.0,65.0
AGN_2150,AGN,51.0,95.0
AGN_2860,AGN,84.0,33.0
AGN_2990,AGN,127.0,84.0
AGN_3523,AGN,7.0,25.0
AGN_3809,AGN,37.0,66.0
AGN_3989,AGN,102.0,27.0
AGN_3999,AGN,122.0,110.0
AGN_4007,AGN,29.0,23.0
AGN_4149,AGN,95.0,6.0
AGN_4228,AGN,20.0,40.0
AGN_4718,AGN,10.0,15.0
AGN_5059,AGN,32.0,52.0
AGN_5452,AGN,101.0,78.0
AGN_5539,AGN,86.0,86.0
AGN_5605,AGN,93.0,43.0
AGN_5940,AGN,45.0,13.0
