source_id,source_type,cartesian_y,cartesian_x
AGN_940,AGN,26.0,23.0
AGN_2197,AGN,29.0,6.0
AGN_2260,AGN,47.0,47.0
AGN_2318,AGN,38.0,39.0
AGN_2449,AGN,22.0,38.0
AGN_2811,AGN,35.0,63.0
AGN_3312,AGN,11.0,45.0
AGN_3370,AGN,1.0,55.0
AGN_3624,AGN,62.0,56.0
AGN_3872,AGN,54.0,30.0
AGN_4063,AGN,52.0,1.0
AGN_4147,AGN,21.0,36.0
AGN_4326,AGN,17.0,60.0
AGN_4912,AGN,10.0,19.0
AGN_5184,AGN,27.0,16.0
AGN_5474,AGN,53.0,43.0
PSR_10,PSR,31.0,3.0
PSR_72,PSR,31.0,34.0
PSR_88,PSR,59.0,41.0
PSR_95,PSR,37.0,23.0
PSR_98,PSR,18.0,22.0
PSR_100,PSR,32.0,49.0
