source_id,source_type,cartesian_y,cartesian_x
AGN_348,AGN,64.0,101.0
AGN_439,AGN,13.0,3.0
AGN_634,AGN,74.0,84.0
AGN_1012,AGN,76.0,77.0
AGN_1095,AGN,48.0,81.0
AGN_1352,AGN,55.0,13.0
AGN_1754,AGN,72.0,4.0
AGN_1932,AGN,96.0,26.0
AGN_1934,AGN,60.0,16.0
AGN_2989,AGN,10.0,24.0
AGN_3561,AGN,51.0,37.0
AGN_4073,AGN,120.0,55.0
AGN_4345,AGN,74.0,92.0
AGN_4382,AGN,46.0,82.0
AGN_4664,AGN,112.0,118.0
AGN_4669,AGN,41.0,98.0
AGN_4841,AGN,122.0,62.0
AGN_5306,AGN,26.0,60.0
AGN_6225,AGN,59.0,59.0
AGN_6318,AGN,59.0,48.0
