source_id,source_type,cartesian_y,cartesian_x
AGN_383,AGN,98.0,89.0
AGN_444,AGN,24.0,27.0
AGN_727,AGN,69.0,49.0
AGN_1749,AGN,78.0,60.0
AGN_1961,AGN,59.0,40.0
AGN_3256,AGN,23.0,45.0
AGN_3453,AGN,102.0,37.0
AGN_3697,AGN,125.0,61.0
AGN_3752,AGN,70.0,63.0
AGN_3776,AGN,75.0,117.0
AGN_3801,AGN,87.0,102.0
AGN_3946,AGN,62.0,43.0
AGN_4294,AGN,118.0,97.0
AGN_4398,AGN,15.0,37.0
AGN_4459,AGN,50.0,34.0
AGN_5032,AGN,127.0,11.0
AGN_5377,AGN,32.0,28.0
AGN_5443,AGN,16.0,69.0
AGN_5724,AGN,86.0,87.0
AGN_6059,AGN,10.0,69.0
AGN_6776,AGN,36.0,96.0
PSR_11,PSR,125.0,22.0
PSR_17,PSR,109.0,71.0
