source_id,source_type,cartesian_y,cartesian_x
AGN_579,AGN,55.0,47.0
AGN_1212,AGN,109.0,67.0
AGN_1689,AGN,90.0,70.0
AGN_1720,AGN,110.0,25.0
AGN_1831,AGN,123.0,117.0
AGN_1983,AGN,111.0,36.0
AGN_2827,AGN,94.0,99.0
AGN_3196,AGN,98.0,73.0
AGN_3215,AGN,34.0,81.0
AGN_4283,AGN,101.0,112.0
AGN_4374,AGN,60.0,103.0
AGN_4691,AGN,55.0,95.0
AGN_4887,AGN,93.0,31.0
AGN_5090,AGN,23.0,41.0
AGN_5217,AGN,40.0,63.0
AGN_5556,AGN,75.0,86.0
AGN_5690,AGN,19.0,64.0
AGN_5906,AGN,84.0,79.0
AGN_6403,AGN,38.0,53.0
AGN_6449,AGN,56.0,71.0
AGN_6487,AGN,100.0,26.0
AGN_6560,AGN,74.0,41.0
AGN_6863,AGN,62.0,26.0
AGN_7101,AGN,43.0,111.0
