source_id,source_type,cartesian_y,cartesian_x
AGN_142,AGN,126.0,91.0
AGN_656,AGN,79.0,12.0
AGN_661,AGN,120.0,103.0
AGN_1854,AGN,74.0,37.0
AGN_1855,AGN,63.0,36.0
AGN_2019,AGN,47.0,5.0
AGN_2309,AGN,18.0,72.0
AGN_2676,AGN,98.0,40.0
AGN_2917,AGN,48.0,27.0
AGN_3281,AGN,75.0,119.0
AGN_3319,AGN,109.0,110.0
AGN_3532,AGN,88.0,85.0
AGN_3649,AGN,79.0,108.0
AGN_4384,AGN,37.0,39.0
AGN_4415,AGN,59.0,113.0
PSR_3,PSR,110.0,22.0
PSR_28,PSR,118.0,97.0
PSR_80,PSR,126.0,94.0
PSR_110,PSR,113.0,2.0
PSR_124,PSR,119.0,58.0
