source_id,source_type,cartesian_y,cartesian_x
AGN_1333,AGN,18.0,2.0
AGN_1591,AGN,54.0,3.0
AGN_2029,AGN,42.0,47.0
AGN_2875,AGN,56.0,27.0
AGN_3069,AGN,14.0,27.0
AGN_4060,AGN,54.0,59.0
AGN_4118,AGN,60.0,5.0
AGN_4130,AGN,56.0,29.0
AGN_4146,AGN,30.0,61.0
AGN_4242,AGN,12.0,24.0
AGN_4713,AGN,9.0,47.0
AGN_5161,AGN,42.0,49.0
AGN_5220,AGN,25.0,25.0
AGN_5788,AGN,21.0,31.0
AGN_5913,AGN,53.0,9.0
AGN_5921,AGN,2.0,26.0
AGN_6088,AGN,18.0,61.0
AGN_6096,AGN,30.0,24.0
AGN_6256,AGN,16.0,29.0
AGN_6352,AGN,13.0,27.0
AGN_6672,AGN,34.0,24.0
