source_id,source_type,cartesian_y,cartesian_x
AGN_480,AGN,92.0,125.0
AGN_785,AGN,14.0,22.0
AGN_927,AGN,27.0,127.0
AGN_2017,AGN,86.0,25.0
AGN_2195,AGN,90.0,18.0
AGN_2901,AGN,83.0,49.0
AGN_2914,AGN,101.0,51.0
AGN_3214,AGN,122.0,85.0
AGN_3863,AGN,49.0,64.0
AGN_4186,AGN,83.0,11.0
AGN_4256,AGN,86.0,87.0
AGN_4321,AGN,68.0,109.0
AGN_4879,AGN,119.0,125.0
AGN_5026,AGN,60.0,57.0
AGN_5042,AGN,24.0,36.0
AGN_5271,AGN,33.0,48.0
AGN_5424,AGN,39.0,23.0
AGN_5653,AGN,20.0,92.0
PSR_6,PSR,103.0,82.0
PSR_35,PSR,28.0,115.0
PSR_80,PSR,3.0,91.0
