source_id,source_type,cartesian_y,cartesian_x
AGN_13,AGN,126.0,44.0
AGN_202,AGN,100.0,72.0
AGN_702,AGN,55.0,122.0
AGN_1108,AGN,47.0,18.0
AGN_1335,AGN,30.0,74.0
AGN_2621,AGN,68.0,16.0
AGN_3025,AGN,76.0,87.0
AGN_3431,AGN,117.0,50.0
AGN_3661,AGN,25.0,55.0
AGN_3900,AGN,36.0,28.0
AGN_3937,AGN,106.0,47.0
AGN_4062,AGN,11.0,95.0
AGN_4235,AGN,113.0,13.0
AGN_4391,AGN,118.0,50.0
AGN_4583,AGN,93.0,65.0
AGN_4685,AGN,78.0,64.0
AGN_5115,AGN,80.0,77.0
AGN_5162,AGN,70.0,66.0
AGN_5548,AGN,18.0,102.0
AGN_6053,AGN,121.0,19.0
AGN_7063,AGN,7.0,2.0
PSR_106,PSR,87.0,46.0
PSR_111,PSR,126.0,32.0
