source_id,source_type,cartesian_y,cartesian_x
AGN_337,AGN,82.0,92.0
AGN_556,AGN,119.0,82.0
AGN_1025,AGN,44.0,28.0
AGN_1503,AGN,24.0,23.0
AGN_1543,AGN,95.0,117.0
AGN_1965,AGN,125.0,31.0
AGN_2833,AGN,65.0,37.0
AGN_3241,AGN,110.0,83.0
AGN_3619,AGN,101.0,51.0
AGN_3873,AGN,101.0,1.0
AGN_4260,AGN,113.0,96.0
AGN_4607,AGN,126.0,127.0
AGN_4668,AGN,126.0,68.0
AGN_5003,AGN,116.0,88.0
AGN_5639,AGN,7.0,120.0
AGN_5742,AGN,95.0,72.0
AGN_5971,AGN,114.0,25.0
AGN_6133,AGN,124.0,121.0
AGN_6221,AGN,36.0,74.0
AGN_6328,AGN,117.0,127.0
AGN_6450,AGN,55.0,88.0
AGN_6462,AGN,111.0,24.0
