source_id,source_type,cartesian_y,cartesian_x
AGN_472,AGN,74.0,112.0
AGN_736,AGN,2.0,111.0
AGN_822,AGN,108.0,18.0
AGN_838,AGN,37.0,73.0
AGN_1392,AGN,8.0,97.0
AGN_1571,AGN,12.0,106.0
AGN_1714,AGN,60.0,74.0
AGN_1952,AGN,22.0,49.0
AGN_2299,AGN,96.0,67.0
AGN_2330,AGN,114.0,120.0
AGN_2385,AGN,52.0,15.0
AGN_2917,AGN,126.0,7.0
AGN_3140,AGN,75.0,29.0
AGN_3342,AGN,14.0,58.0
AGN_3796,AGN,34.0,78.0
AGN_3919,AGN,27.0,97.0
AGN_4622,AGN,65.0,48.0
AGN_5499,AGN,3.0,6.0
AGN_5719,AGN,37.0,97.0
AGN_6267,AGN,126.0,25.0
AGN_6949,AGN,40.0,21.0
