source_id,source_type,cartesian_y,cartesian_x
AGN_61,AGN,42.0,48.0
AGN_280,AGN,27.0,31.0
AGN_686,AGN,31.0,34.0
AGN_1258,AGN,10.0,53.0
AGN_1490,AGN,39.0,12.0
AGN_1922,AGN,9.0,44.0
AGN_2744,AGN,57.0,22.0
AGN_2888,AGN,14.0,24.0
AGN_4017,AGN,48.0,25.0
AGN_4313,AGN,29.0,29.0
AGN_5429,AGN,61.0,34.0
AGN_5691,AGN,10.0,35.0
AGN_5697,AGN,22.0,44.0
AGN_5710,AGN,57.0,30.0
AGN_5852,AGN,19.0,6.0
AGN_6066,AGN,26.0,42.0
AGN_6111,AGN,54.0,58.0
AGN_6214,AGN,6.0,35.0
AGN_6278,AGN,41.0,57.0
AGN_6722,AGN,31.0,38.0
AGN_6981,AGN,13.0,8.0
AGN_7161,AGN,39.0,47.0
AGN_7190,AGN,33.0,61.0
PSR_83,PSR,25.0,61.0
