source_id,source_type,cartesian_y,cartesian_x
AGN_756,AGN,5.0,25.0
AGN_851,AGN,29.0,28.0
AGN_1252,AGN,20.0,41.0
AGN_1268,AGN,8.0,10.0
AGN_1933,AGN,26.0,17.0
AGN_2248,AGN,48.0,61.0
AGN_2542,AGN,46.0,45.0
AGN_2623,AGN,32.0,6.0
AGN_2915,AGN,20.0,1.0
AGN_4129,AGN,18.0,32.0
AGN_4491,AGN,2.0,8.0
AGN_4619,AGN,37.0,58.0
AGN_4680,AGN,22.0,56.0
AGN_4760,AGN,36.0,34.0
AGN_4843,AGN,4.0,60.0
AGN_5096,AGN,38.0,36.0
AGN_5226,AGN,4.0,30.0
AGN_5617,AGN,0.0,63.0
AGN_6020,AGN,48.0,59.0
AGN_6752,AGN,22.0,48.0
AGN_6799,AGN,56.0,60.0
AGN_7235,AGN,59.0,7.0
AGN_7444,AGN,31.0,8.0
