source_id,source_type,cartesian_y,cartesian_x
AGN_78,AGN,21.0,55.0
AGN_601,AGN,63.0,19.0
AGN_1194,AGN,37.0,12.0
AGN_1299,AGN,22.0,40.0
AGN_1495,AGN,6.0,29.0
AGN_1930,AGN,7.0,40.0
AGN_1946,AGN,34.0,5.0
AGN_2592,AGN,13.0,3.0
AGN_2691,AGN,44.0,30.0
AGN_2988,AGN,53.0,6.0
AGN_3240,AGN,13.0,38.0
AGN_3608,AGN,26.0,35.0
AGN_3616,AGN,23.0,39.0
AGN_3890,AGN,43.0,45.0
AGN_4376,AGN,57.0,44.0
AGN_4383,AGN,61.0,19.0
AGN_4660,AGN,24.0,0.0
AGN_4760,AGN,31.0,14.0
AGN_4968,AGN,25.0,49.0
AGN_5007,AGN,0.0,3.0
AGN_5129,AGN,7.0,32.0
PSR_70,PSR,29.0,63.0
PSR_72,PSR,12.0,9.0
PSR_121,PSR,30.0,13.0
