source_id,source_type,cartesian_y,cartesian_x
AGN_2118,AGN,6.0,40.0
AGN_2165,AGN,67.0,1.0
AGN_3062,AGN,58.0,46.0
AGN_3315,AGN,121.0,28.0
AGN_3363,AGN,27.0,3.0
AGN_3710,AGN,33.0,47.0
AGN_3715,AGN,35.0,63.0
AGN_3780,AGN,112.0,42.0
AGN_4381,AGN,42.0,83.0
AGN_4465,AGN,14.0,80.0
AGN_4668,AGN,78.0,75.0
AGN_4865,AGN,126.0,63.0
AGN_5503,AGN,19.0,8.0
AGN_5540,AGN,39.0,105.0
AGN_6222,AGN,68.0,38.0
AGN_7098,AGN,69.0,118.0
AGN_7137,AGN,62.0,25.0
AGN_7242,AGN,52.0,84.0
AGN_7513,AGN,16.0,101.0
AGN_7597,AGN,33.0,36.0
