source_id,source_type,cartesian_y,cartesian_x
AGN_401,AGN,34.0,8.0
AGN_568,AGN,11.0,26.0
AGN_875,AGN,16.0,34.0
AGN_1285,AGN,41.0,36.0
AGN_2049,AGN,43.0,4.0
AGN_2054,AGN,14.0,40.0
AGN_2154,AGN,44.0,61.0
AGN_2328,AGN,32.0,6.0
AGN_2683,AGN,41.0,13.0
AGN_3486,AGN,22.0,57.0
AGN_3563,AGN,59.0,48.0
AGN_4037,AGN,62.0,15.0
AGN_4077,AGN,17.0,35.0
AGN_4372,AGN,48.0,4.0
AGN_4883,AGN,23.0,50.0
AGN_5190,AGN,45.0,46.0
AGN_5244,AGN,14.0,31.0
AGN_5306,AGN,7.0,27.0
AGN_5584,AGN,6.0,36.0
AGN_5603,AGN,63.0,47.0
AGN_5746,AGN,32.0,32.0
AGN_6594,AGN,19.0,35.0
AGN_6674,AGN,22.0,25.0
AGN_6810,AGN,19.0,55.0
AGN_7180,AGN,24.0,39.0
