source_id,source_type,cartesian_y,cartesian_x
AGN_157,AGN,31.0,20.0
AGN_289,AGN,9.0,51.0
AGN_515,AGN,8.0,19.0
AGN_803,AGN,28.0,8.0
AGN_1472,AGN,57.0,13.0
AGN_1842,AGN,18.0,43.0
AGN_2024,AGN,58.0,56.0
AGN_2067,AGN,21.0,28.0
AGN_2553,AGN,43.0,49.0
AGN_2595,AGN,59.0,39.0
AGN_3532,AGN,58.0,1.0
AGN_3703,AGN,5.0,56.0
AGN_4320,AGN,35.0,20.0
AGN_4513,AGN,3.0,25.0
AGN_4944,AGN,33.0,24.0
AGN_5373,AGN,23.0,8.0
AGN_6003,AGN,14.0,37.0
AGN_6187,AGN,13.0,24.0
AGN_6243,AGN,34.0,19.0
AGN_6255,AGN,37.0,4.0
AGN_6839,AGN,55.0,43.0
AGN_6861,AGN,43.0,33.0
AGN_7418,AGN,38.0,20.0
AGN_7537,AGN,15.0,14.0
AGN_7683,AGN,44.0,59.0
