source_id,source_type,cartesian_y,cartesian_x
AGN_2,AGN,5.0,48.0
AGN_397,AGN,8.0,74.0
AGN_875,AGN,68.0,102.0
AGN_896,AGN,127.0,32.0
AGN_1034,AGN,69.0,86.0
AGN_1147,AGN,116.0,79.0
AGN_1439,AGN,116.0,124.0
AGN_1482,AGN,116.0,103.0
AGN_2057,AGN,43.0,89.0
AGN_2122,AGN,98.0,84.0
AGN_2243,AGN,68.0,11.0
AGN_2289,AGN,1.0,37.0
AGN_2466,AGN,83.0,56.0
AGN_2680,AGN,78.0,115.0
AGN_3004,AGN,101.0,46.0
AGN_3457,AGN,8.0,28.0
AGN_3732,AGN,69.0,78.0
AGN_4279,AGN,72.0,124.0
AGN_4331,AGN,34.0,39.0
AGN_4625,AGN,120.0,105.0
AGN_5854,AGN,102.0,99.0
