source_id,source_type,cartesian_y,cartesian_x
AGN_59,AGN,88.0,86.0
AGN_419,AGN,52.0,5.0
AGN_474,AGN,91.0,95.0
AGN_584,AGN,50.0,12.0
AGN_746,AGN,31.0,15.0
AGN_762,AGN,26.0,55.0
AGN_1412,AGN,21.0,82.0
AGN_1492,AGN,116.0,46.0
AGN_2011,AGN,100.0,127.0
AGN_2034,AGN,3.0,84.0
AGN_2039,AGN,94.0,63.0
AGN_2221,AGN,37.0,82.0
AGN_2592,AGN,31.0,41.0
AGN_2892,AGN,87.0,54.0
AGN_2936,AGN,39.0,114.0
AGN_4692,AGN,41.0,33.0
AGN_5005,AGN,52.0,48.0
AGN_5215,AGN,4.0,63.0
AGN_5366,AGN,41.0,19.0
AGN_5734,AGN,105.0,46.0
AGN_6194,AGN,56.0,11.0
AGN_6585,AGN,35.0,80.0
AGN_6663,AGN,18.0,21.0
AGN_7143,AGN,51.0,36.0
