source_id,source_type,cartesian_y,cartesian_x
AGN_122,AGN,64.0,64.0
AGN_905,AGN,126.0,82.0
AGN_1309,AGN,73.0,29.0
AGN_1348,AGN,104.0,124.0
AGN_1361,AGN,20.0,9.0
AGN_1474,AGN,104.0,56.0
AGN_1699,AGN,91.0,121.0
AGN_1909,AGN,101.0,81.0
AGN_2067,AGN,70.0,4.0
AGN_2080,AGN,20.0,76.0
AGN_2319,AGN,54.0,99.0
AGN_2723,AGN,25.0,46.0
AGN_3065,AGN,109.0,6.0
AGN_3356,AGN,93.0,40.0
AGN_3367,AGN,16.0,85.0
AGN_3644,AGN,119.0,123.0
AGN_4349,AGN,108.0,3.0
AGN_4378,AGN,19.0,71.0
AGN_4383,AGN,113.0,114.0
AGN_4471,AGN,38.0,114.0
AGN_6480,AGN,123.0,38.0
AGN_6748,AGN,69.0,33.0
