source_id,source_type,cartesian_y,cartesian_x
AGN_822,AGN,47.0,111.0
AGN_1083,AGN,58.0,2.0
AGN_1655,AGN,109.0,40.0
AGN_1877,AGN,82.0,32.0
AGN_2153,AGN,93.0,64.0
AGN_2265,AGN,112.0,127.0
AGN_2436,AGN,59.0,11.0
AGN_2641,AGN,46.0,1.0
AGN_2717,AGN,44.0,80.0
AGN_2971,AGN,117.0,3.0
AGN_3061,AGN,107.0,69.0
AGN_3178,AGN,1.0,81.0
AGN_3434,AGN,62.0,30.0
AGN_3559,AGN,78.0,53.0
AGN_3892,AGN,122.0,51.0
AGN_4572,AGN,46.0,85.0
AGN_4726,AGN,50.0,21.0
AGN_4770,AGN,106.0,74.0
AGN_4987,AGN,70.0,42.0
AGN_5281,AGN,29.0,43.0
