source_id,source_type,cartesian_y,cartesian_x
AGN_165,AGN,92.0,33.0
AGN_414,AGN,4.0,36.0
AGN_1215,AGN,64.0,42.0
AGN_1459,AGN,93.0,39.0
AGN_2141,AGN,119.0,1.0
AGN_2398,AGN,125.0,90.0
AGN_2515,AGN,35.0,67.0
AGN_2538,AGN,103.0,24.0
AGN_2548,AGN,49.0,111.0
AGN_2862,AGN,65.0,5.0
AGN_2876,AGN,59.0,43.0
AGN_3314,AGN,115.0,107.0
AGN_3752,AGN,109.0,28.0
AGN_3830,AGN,15.0,121.0
AGN_4878,AGN,102.0,50.0
AGN_5152,AGN,107.0,96.0
AGN_5167,AGN,77.0,76.0
AGN_5191,AGN,61.0,101.0
AGN_5371,AGN,87.0,79.0
AGN_5484,AGN,36.0,100.0
AGN_5694,AGN,5.0,122.0
AGN_5782,AGN,79.0,108.0
AGN_5958,AGN,36.0,34.0
AGN_6323,AGN,68.0,19.0
AGN_6624,AGN,44.0,51.0
AGN_6681,AGN,118.0,28.0
