source_id,source_type,cartesian_y,cartesian_x
AGN_268,AGN,28.0,23.0
AGN_392,AGN,5.0,7.0
AGN_547,AGN,53.0,93.0
AGN_910,AGN,54.0,107.0
AGN_956,AGN,84.0,44.0
AGN_1227,AGN,74.0,54.0
AGN_1367,AGN,39.0,18.0
AGN_2037,AGN,118.0,56.0
AGN_2425,AGN,74.0,105.0
AGN_2713,AGN,122.0,116.0
AGN_3264,AGN,59.0,44.0
AGN_3485,AGN,36.0,29.0
AGN_3502,AGN,39.0,102.0
AGN_4375,AGN,32.0,107.0
AGN_4504,AGN,6.0,104.0
AGN_4665,AGN,49.0,87.0
AGN_5094,AGN,11.0,101.0
AGN_5725,AGN,34.0,33.0
AGN_6186,AGN,89.0,20.0
AGN_6251,AGN,104.0,75.0
AGN_6364,AGN,59.0,43.0
AGN_6425,AGN,74.0,63.0
AGN_6592,AGN,39.0,8.0
AGN_6874,AGN,32.0,64.0
AGN_7441,AGN,22.0,59.0
PSR_109,PSR,77.0,39.0
