source_id,source_type,cartesian_y,cartesian_x
AGN_52,AGN,59.0,116.0
AGN_221,AGN,114.0,95.0
AGN_775,AGN,82.0,62.0
AGN_995,AGN,102.0,62.0
AGN_1159,AGN,1.0,34.0
AGN_1366,AGN,22.0,111.0
AGN_1897,AGN,14.0,127.0
AGN_2001,AGN,86.0,49.0
AGN_2223,AGN,77.0,86.0
AGN_3429,AGN,43.0,109.0
AGN_3550,AGN,11.0,39.0
AGN_4231,AGN,79.0,114.0
AGN_4406,AGN,38.0,34.0
AGN_4601,AGN,42.0,3.0
AGN_4884,AGN,42.0,122.0
AGN_5025,AGN,53.0,105.0
AGN_5426,AGN,115.0,36.0
AGN_5795,AGN,95.0,111.0
AGN_6319,AGN,5.0,104.0
AGN_6459,AGN,117.0,92.0
