source_id,source_type,cartesian_y,cartesian_x
AGN_80,AGN,52.0,106.0
AGN_304,AGN,16.0,64.0
AGN_729,AGN,47.0,112.0
AGN_1190,AGN,73.0,23.0
AGN_1273,AGN,89.0,57.0
AGN_1324,AGN,116.0,125.0
AGN_1720,AGN,70.0,9.0
AGN_1793,AGN,108.0,89.0
AGN_2338,AGN,57.0,82.0
AGN_2472,AGN,116.0,71.0
AGN_2807,AGN,116.0,39.0
AGN_4793,AGN,9.0,47.0
AGN_4811,AGN,17.0,40.0
AGN_4833,AGN,47.0,38.0
AGN_5090,AGN,1.0,127.0
AGN_6218,AGN,62.0,106.0
AGN_6618,AGN,79.0,36.0
AGN_7120,AGN,100.0,51.0
AGN_7668,AGN,88.0,19.0
AGN_7768,AGN,112.0,54.0
AGN_7852,AGN,19.0,121.0
AGN_7859,AGN,74.0,86.0
AGN_7886,AGN,46.0,11.0
