source_id,source_type,cartesian_y,cartesian_x
AGN_184,AGN,16.0,46.0
AGN_344,AGN,37.0,47.0
AGN_952,AGN,39.0,61.0
AGN_1253,AGN,6.0,50.0
AGN_1883,AGN,42.0,28.0
AGN_2106,AGN,43.0,8.0
AGN_2109,AGN,22.0,15.0
AGN_2292,AGN,63.0,53.0
AGN_2360,AGN,54.0,30.0
AGN_2443,AGN,2.0,41.0
AGN_2460,AGN,13.0,9.0
AGN_2772,AGN,25.0,23.0
AGN_3255,AGN,14.0,43.0
AGN_3318,AGN,22.0,5.0
AGN_3332,AGN,36.0,47.0
AGN_3387,AGN,13.0,47.0
AGN_3548,AGN,24.0,47.0
AGN_3778,AGN,58.0,54.0
AGN_3898,AGN,6.0,10.0
AGN_4038,AGN,15.0,21.0
AGN_4054,AGN,5.0,45.0
AGN_4263,AGN,2.0,22.0
AGN_4422,AGN,27.0,39.0
AGN_4922,AGN,25.0,17.0
AGN_5079,AGN,4.0,44.0
