source_id,source_type,cartesian_y,cartesian_x
AGN_114,AGN,87.0,44.0
AGN_451,AGN,105.0,114.0
AGN_504,AGN,19.0,83.0
AGN_743,AGN,54.0,92.0
AGN_797,AGN,23.0,43.0
AGN_1049,AGN,19.0,101.0
AGN_1236,AGN,125.0,60.0
AGN_1399,AGN,87.0,36.0
AGN_1450,AGN,113.0,30.0
AGN_1708,AGN,8.0,68.0
AGN_1726,AGN,1.0,30.0
AGN_3244,AGN,20.0,86.0
AGN_3597,AGN,116.0,56.0
AGN_4051,AGN,2.0,15.0
AGN_4267,AGN,27.0,43.0
AGN_4503,AGN,80.0,98.0
AGN_5028,AGN,7.0,2.0
AGN_5411,AGN,106.0,12.0
AGN_5616,AGN,110.0,125.0
AGN_5643,AGN,97.0,58.0
