source_id,source_type,cartesian_y,cartesian_x
AGN_158,AGN,10.0,54.0
AGN_254,AGN,96.0,35.0
AGN_288,AGN,92.0,3.0
AGN_326,AGN,59.0,3.0
AGN_656,AGN,18.0,84.0
AGN_1021,AGN,4.0,58.0
AGN_1335,AGN,21.0,11.0
AGN_1537,AGN,96.0,119.0
AGN_1647,AGN,35.0,51.0
AGN_1854,AGN,12.0,109.0
AGN_1855,AGN,2.0,108.0
AGN_2014,AGN,7.0,53.0
AGN_2286,AGN,85.0,110.0
AGN_2676,AGN,36.0,112.0
AGN_3530,AGN,115.0,99.0
AGN_3684,AGN,89.0,18.0
AGN_5232,AGN,66.0,43.0
AGN_5569,AGN,69.0,100.0
AGN_5644,AGN,97.0,60.0
AGN_5681,AGN,95.0,112.0
PSR_3,PSR,49.0,94.0
PSR_10,PSR,45.0,37.0
PSR_103,PSR,69.0,54.0
PSR_110,PSR,52.0,74.0
