source_id,source_type,cartesian_y,cartesian_x
AGN_176,AGN,30.0,17.0
AGN_399,AGN,75.0,66.0
AGN_691,AGN,112.0,73.0
AGN_868,AGN,37.0,102.0
AGN_953,AGN,85.0,96.0
AGN_1869,AGN,101.0,100.0
AGN_1898,AGN,58.0,9.0
AGN_2373,AGN,37.0,14.0
AGN_2469,AGN,40.0,10.0
AGN_2567,AGN,43.0,96.0
AGN_2686,AGN,107.0,70.0
AGN_3226,AGN,101.0,14.0
AGN_3614,AGN,106.0,26.0
AGN_3834,AGN,63.0,25.0
AGN_4063,AGN,53.0,36.0
AGN_4406,AGN,78.0,104.0
AGN_4773,AGN,97.0,19.0
AGN_5212,AGN,75.0,95.0
AGN_5739,AGN,33.0,70.0
AGN_6044,AGN,1.0,27.0
AGN_6348,AGN,110.0,62.0
AGN_6752,AGN,35.0,51.0
AGN_6859,AGN,70.0,37.0
