source_id,source_type,cartesian_y,cartesian_x
AGN_676,AGN,97.0,96.0
AGN_840,AGN,31.0,50.0
AGN_1605,AGN,7.0,68.0
AGN_1606,AGN,80.0,88.0
AGN_1648,AGN,60.0,15.0
AGN_2216,AGN,78.0,80.0
AGN_2518,AGN,74.0,42.0
AGN_3717,AGN,67.0,94.0
AGN_4002,AGN,94.0,121.0
AGN_4177,AGN,69.0,68.0
AGN_4417,AGN,64.0,75.0
AGN_4574,AGN,37.0,81.0
AGN_4589,AGN,75.0,42.0
AGN_4786,AGN,99.0,13.0
AGN_5153,AGN,84.0,127.0
AGN_5621,AGN,8.0,73.0
AGN_6620,AGN,123.0,98.0
AGN_7020,AGN,39.0,59.0
AGN_7343,AGN,37.0,58.0
AGN_7758,AGN,40.0,5.0
