source_id,source_type,cartesian_y,cartesian_x
AGN_145,AGN,45.0,17.0
AGN_396,AGN,43.0,11.0
AGN_462,AGN,59.0,22.0
AGN_819,AGN,45.0,31.0
AGN_923,AGN,101.0,70.0
AGN_1219,AGN,58.0,124.0
AGN_1543,AGN,95.0,12.0
AGN_2052,AGN,12.0,19.0
AGN_2524,AGN,41.0,70.0
AGN_3135,AGN,46.0,40.0
AGN_3197,AGN,123.0,113.0
AGN_3439,AGN,97.0,119.0
AGN_4120,AGN,74.0,102.0
AGN_4300,AGN,60.0,104.0
AGN_4334,AGN,113.0,109.0
AGN_4607,AGN,121.0,32.0
AGN_5331,AGN,47.0,39.0
AGN_6076,AGN,14.0,83.0
AGN_6133,AGN,120.0,26.0
AGN_6243,AGN,91.0,114.0
AGN_6328,AGN,112.0,29.0
AGN_7277,AGN,57.0,71.0
