source_id,source_type,cartesian_y,cartesian_x
AGN_460,AGN,58.0,49.0
AGN_580,AGN,11.0,36.0
AGN_1620,AGN,26.0,41.0
AGN_1669,AGN,16.0,19.0
AGN_2546,AGN,32.0,44.0
AGN_3146,AGN,11.0,60.0
AGN_3200,AGN,22.0,51.0
AGN_3251,AGN,54.0,50.0
AGN_3765,AGN,57.0,7.0
AGN_4174,AGN,45.0,43.0
AGN_4701,AGN,7.0,52.0
AGN_4709,AGN,6.0,50.0
AGN_4979,AGN,42.0,1.0
AGN_5358,AGN,45.0,38.0
AGN_5578,AGN,62.0,25.0
AGN_5823,AGN,10.0,6.0
AGN_6229,AGN,57.0,3.0
AGN_6331,AGN,5.0,35.0
AGN_6464,AGN,45.0,42.0
AGN_6569,AGN,41.0,43.0
AGN_6922,AGN,3.0,31.0
AGN_7108,AGN,32.0,12.0
AGN_7286,AGN,45.0,57.0
AGN_7374,AGN,49.0,47.0
