source_id,source_type,cartesian_y,cartesian_x
AGN_56,AGN,17.0,123.0
AGN_1124,AGN,102.0,42.0
AGN_1379,AGN,14.0,90.0
AGN_1678,AGN,115.0,53.0
AGN_2288,AGN,32.0,5.0
AGN_2533,AGN,46.0,78.0
AGN_2878,AGN,36.0,99.0
AGN_3113,AGN,92.0,88.0
AGN_3185,AGN,23.0,10.0
AGN_3527,AGN,7.0,78.0
AGN_3725,AGN,109.0,34.0
AGN_3950,AGN,10.0,115.0
AGN_4161,AGN,124.0,8.0
AGN_4480,AGN,14.0,97.0
AGN_4901,AGN,15.0,87.0
AGN_4908,AGN,105.0,64.0
AGN_5144,AGN,113.0,84.0
AGN_5336,AGN,64.0,48.0
AGN_5379,AGN,75.0,2.0
AGN_5449,AGN,37.0,125.0
