source_id,source_type,cartesian_y,cartesian_x
AGN_229,AGN,59.0,10.0
AGN_360,AGN,75.0,100.0
AGN_402,AGN,39.0,106.0
AGN_838,AGN,101.0,77.0
AGN_1113,AGN,21.0,68.0
AGN_1482,AGN,77.0,105.0
AGN_1498,AGN,66.0,24.0
AGN_1685,AGN,43.0,112.0
AGN_2588,AGN,47.0,72.0
AGN_4785,AGN,90.0,7.0
AGN_4950,AGN,4.0,2.0
AGN_5111,AGN,61.0,7.0
AGN_5190,AGN,111.0,5.0
AGN_5449,AGN,6.0,56.0
AGN_5585,AGN,14.0,56.0
AGN_5896,AGN,38.0,75.0
AGN_6146,AGN,40.0,17.0
AGN_6164,AGN,7.0,37.0
AGN_6171,AGN,30.0,57.0
AGN_6506,AGN,100.0,71.0
