source_id,source_type,cartesian_y,cartesian_x
AGN_935,AGN,83.0,119.0
AGN_1217,AGN,43.0,64.0
AGN_1229,AGN,72.0,94.0
AGN_1449,AGN,85.0,10.0
AGN_1762,AGN,40.0,16.0
AGN_1911,AGN,111.0,105.0
AGN_2144,AGN,107.0,108.0
AGN_2411,AGN,81.0,107.0
AGN_2508,AGN,82.0,9.0
AGN_3097,AGN,54.0,36.0
AGN_3254,AGN,51.0,21.0
AGN_3337,AGN,43.0,25.0
AGN_3710,AGN,93.0,35.0
AGN_3753,AGN,52.0,122.0
AGN_4528,AGN,51.0,63.0
AGN_6750,AGN,115.0,83.0
AGN_6862,AGN,105.0,14.0
AGN_7403,AGN,47.0,110.0
AGN_7444,AGN,97.0,10.0
AGN_7650,AGN,91.0,14.0
