source_id,source_type,cartesian_y,cartesian_x
AGN_102,AGN,10.0,100.0
AGN_597,AGN,39.0,16.0
AGN_1255,AGN,103.0,94.0
AGN_1532,AGN,39.0,76.0
AGN_1632,AGN,82.0,3.0
AGN_2503,AGN,28.0,109.0
AGN_2561,AGN,127.0,119.0
AGN_2861,AGN,90.0,15.0
AGN_2874,AGN,102.0,107.0
AGN_2974,AGN,16.0,7.0
AGN_3105,AGN,100.0,72.0
AGN_3292,AGN,4.0,12.0
AGN_3415,AGN,122.0,76.0
AGN_3574,AGN,99.0,8.0
AGN_3893,AGN,115.0,42.0
AGN_4362,AGN,72.0,126.0
AGN_4592,AGN,118.0,98.0
AGN_4814,AGN,78.0,52.0
AGN_5434,AGN,28.0,125.0
AGN_6060,AGN,38.0,85.0
AGN_6397,AGN,123.0,104.0
AGN_6820,AGN,60.0,8.0
AGN_7186,AGN,72.0,100.0
AGN_7283,AGN,73.0,77.0
PSR_63,PSR,81.0,69.0
PSR_68,PSR,68.0,113.0
PSR_118,PSR,69.0,11.0
PSR_134,PSR,67.0,16.0
