source_id,source_type,cartesian_y,cartesian_x
AGN_567,AGN,36.0,63.0
AGN_815,AGN,31.0,125.0
AGN_991,AGN,2.0,78.0
AGN_1094,AGN,28.0,78.0
AGN_1147,AGN,79.0,121.0
AGN_1528,AGN,57.0,126.0
AGN_1936,AGN,97.0,82.0
AGN_2225,AGN,76.0,41.0
AGN_2401,AGN,53.0,44.0
AGN_2444,AGN,91.0,88.0
AGN_2446,AGN,85.0,100.0
AGN_3202,AGN,33.0,40.0
AGN_3482,AGN,5.0,87.0
AGN_3895,AGN,75.0,51.0
AGN_4058,AGN,105.0,10.0
AGN_4610,AGN,79.0,112.0
AGN_5257,AGN,51.0,19.0
AGN_5523,AGN,48.0,118.0
AGN_6281,AGN,24.0,6.0
AGN_6346,AGN,1.0,25.0
AGN_6434,AGN,107.0,111.0
AGN_6805,AGN,68.0,101.0
