source_id,source_type,cartesian_y,cartesian_x
AGN_446,AGN,74.0,104.0
AGN_544,AGN,3.0,46.0
AGN_692,AGN,29.0,10.0
AGN_945,AGN,4.0,112.0
AGN_1277,AGN,114.0,28.0
AGN_1323,AGN,26.0,25.0
AGN_1429,AGN,103.0,86.0
AGN_1541,AGN,45.0,82.0
AGN_1714,AGN,39.0,88.0
AGN_2102,AGN,106.0,67.0
AGN_3152,AGN,9.0,14.0
AGN_3931,AGN,65.0,64.0
AGN_3950,AGN,58.0,102.0
AGN_4593,AGN,120.0,113.0
AGN_4643,AGN,127.0,55.0
AGN_4887,AGN,63.0,57.0
AGN_4992,AGN,87.0,123.0
AGN_5071,AGN,72.0,79.0
AGN_5165,AGN,93.0,114.0
AGN_5525,AGN,101.0,127.0
AGN_5551,AGN,87.0,106.0
AGN_5672,AGN,79.0,1.0
AGN_6225,AGN,95.0,34.0
