source_id,source_type,cartesian_y,cartesian_x
AGN_277,AGN,39.0,119.0
AGN_365,AGN,49.0,104.0
AGN_657,AGN,83.0,48.0
AGN_884,AGN,87.0,99.0
AGN_1378,AGN,113.0,9.0
AGN_1383,AGN,19.0,37.0
AGN_1560,AGN,31.0,86.0
AGN_1779,AGN,14.0,3.0
AGN_2429,AGN,105.0,112.0
AGN_2500,AGN,41.0,52.0
AGN_2986,AGN,12.0,105.0
AGN_3215,AGN,85.0,93.0
AGN_3309,AGN,25.0,89.0
AGN_3749,AGN,3.0,68.0
AGN_3860,AGN,50.0,61.0
AGN_4501,AGN,19.0,32.0
AGN_4507,AGN,72.0,50.0
AGN_5199,AGN,15.0,108.0
AGN_5689,AGN,7.0,88.0
AGN_5721,AGN,106.0,40.0
AGN_5782,AGN,58.0,18.0
PSR_42,PSR,126.0,42.0
