source_id,source_type,cartesian_y,cartesian_x
AGN_71,AGN,55.0,23.0
AGN_246,AGN,13.0,27.0
AGN_376,AGN,15.0,55.0
AGN_700,AGN,20.0,19.0
AGN_918,AGN,58.0,1.0
AGN_1032,AGN,11.0,53.0
AGN_1809,AGN,53.0,58.0
AGN_1895,AGN,23.0,38.0
AGN_2091,AGN,63.0,32.0
AGN_2143,AGN,32.0,58.0
AGN_2677,AGN,45.0,30.0
AGN_2861,AGN,56.0,62.0
AGN_3668,AGN,5.0,21.0
AGN_3837,AGN,1.0,25.0
AGN_4788,AGN,9.0,32.0
AGN_5695,AGN,19.0,5.0
AGN_6053,AGN,36.0,16.0
AGN_6264,AGN,54.0,60.0
AGN_6271,AGN,51.0,41.0
AGN_6899,AGN,31.0,28.0
PSR_8,PSR,47.0,43.0
PSR_108,PSR,39.0,43.0
