source_id,source_type,cartesian_y,cartesian_x
AGN_319,AGN,51.0,29.0
AGN_879,AGN,21.0,3.0
AGN_976,AGN,27.0,30.0
AGN_1203,AGN,2.0,22.0
AGN_1798,AGN,13.0,61.0
AGN_2329,AGN,13.0,5.0
AGN_2437,AGN,39.0,40.0
AGN_2595,AGN,39.0,18.0
AGN_2942,AGN,29.0,2.0
AGN_2943,AGN,38.0,54.0
AGN_3057,AGN,36.0,24.0
AGN_3332,AGN,59.0,3.0
AGN_3508,AGN,61.0,32.0
AGN_4177,AGN,53.0,42.0
AGN_4875,AGN,10.0,25.0
AGN_5302,AGN,60.0,60.0
AGN_5548,AGN,25.0,52.0
AGN_6057,AGN,48.0,62.0
AGN_6731,AGN,23.0,30.0
AGN_7248,AGN,9.0,54.0
AGN_7330,AGN,17.0,8.0
