source_id,source_type,cartesian_y,cartesian_x
AGN_517,AGN,69.0,91.0
AGN_712,AGN,59.0,127.0
AGN_1313,AGN,58.0,60.0
AGN_1474,AGN,126.0,55.0
AGN_1802,AGN,14.0,121.0
AGN_2050,AGN,103.0,10.0
AGN_2147,AGN,73.0,91.0
AGN_2325,AGN,104.0,21.0
AGN_2490,AGN,37.0,5.0
AGN_2604,AGN,34.0,58.0
AGN_2895,AGN,75.0,73.0
AGN_2955,AGN,38.0,61.0
AGN_3392,AGN,71.0,22.0
AGN_3726,AGN,111.0,101.0
AGN_3919,AGN,20.0,22.0
AGN_3981,AGN,6.0,71.0
AGN_4102,AGN,40.0,107.0
AGN_4208,AGN,94.0,51.0
AGN_4478,AGN,107.0,82.0
PSR_17,PSR,18.0,123.0
PSR_70,PSR,3.0,98.0
PSR_93,PSR,10.0,51.0
