source_id,source_type,cartesian_y,cartesian_x
AGN_622,AGN,15.0,45.0
AGN_764,AGN,22.0,39.0
AGN_829,AGN,39.0,59.0
AGN_1514,AGN,55.0,31.0
AGN_1950,AGN,13.0,40.0
AGN_2333,AGN,20.0,4.0
AGN_3376,AGN,2.0,5.0
AGN_3621,AGN,29.0,30.0
AGN_3773,AGN,5.0,46.0
AGN_4060,AGN,55.0,23.0
AGN_4079,AGN,42.0,18.0
AGN_4629,AGN,62.0,24.0
AGN_4746,AGN,16.0,15.0
AGN_5229,AGN,45.0,27.0
AGN_5230,AGN,40.0,6.0
AGN_5366,AGN,3.0,4.0
AGN_5487,AGN,40.0,38.0
AGN_6380,AGN,60.0,16.0
AGN_6760,AGN,47.0,11.0
AGN_7209,AGN,50.0,6.0
AGN_7331,AGN,55.0,56.0
