source_id,source_type,cartesian_y,cartesian_x
AGN_158,AGN,5.0,27.0
AGN_254,AGN,48.0,17.0
AGN_288,AGN,46.0,1.0
AGN_326,AGN,29.0,1.0
AGN_656,AGN,9.0,42.0
AGN_1021,AGN,2.0,29.0
AGN_1335,AGN,10.0,5.0
AGN_1537,AGN,48.0,59.0
AGN_1647,AGN,17.0,25.0
AGN_1854,AGN,6.0,54.0
AGN_1855,AGN,1.0,54.0
AGN_2014,AGN,3.0,26.0
AGN_2286,AGN,42.0,55.0
AGN_2676,AGN,18.0,56.0
AGN_3530,AGN,57.0,49.0
AGN_3684,AGN,44.0,9.0
AGN_5232,AGN,33.0,21.0
AGN_5569,AGN,34.0,50.0
AGN_5644,AGN,48.0,30.0
AGN_5681,AGN,47.0,56.0
AGN_6664,AGN,3.0,3.0
AGN_6705,AGN,53.0,19.0
PSR_3,PSR,24.0,47.0
PSR_10,PSR,22.0,18.0
PSR_103,PSR,34.0,27.0
PSR_110,PSR,26.0,37.0
